cs_year,date_occur,crime,description,ileads_address,ileads_street,x_coord,y_coord
2009,08/06/2009 01:40,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5020,THEKLA AVE,893735.6,1039806
2009,08/06/2009 01:40,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5060,QUEENS AVE,893460.3,1039568
2009,08/07/2009 00:15,82000,ARSON-2ND DEGREE/SUCCESS,1920,CLARA AVE,884827.6,1033698
2009,08/12/2009 04:30,82000,ARSON-2ND DEGREE/SUCCESS,2737,SEMPLE AVE,886492.7,1034477
2009,08/12/2009 15:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4562,ATHLONE AVE,899150.6,1035690
2009,08/13/2009 14:15,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4614,ASHLAND AVE,893423.9,1032812
2009,08/13/2009 21:27,82000,ARSON-2ND DEGREE/SUCCESS,5064,ARLINGTON AVE,892421.3,1041105
2009,08/13/2009 21:40,82000,ARSON-2ND DEGREE/SUCCESS,4567,ARLINGTON AVE,891069.9,1040383
2009,08/14/2009 03:44,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4128,OREGON AVE,896360.3,1000338
2009,08/16/2009 04:45,82000,ARSON-2ND DEGREE/SUCCESS,5506,GILMORE AVE,891995.1,1044887
2009,08/16/2009 06:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4068,PAGE BLVD,894893.3,1025805
2009,08/16/2009 12:23,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5935,DELMAR BLVD,879643.6,1027424
2009,08/16/2009 23:25,82000,ARSON-2ND DEGREE/SUCCESS,3814,N NEWSTEAD AVE,895764.7,1033255
2009,08/18/2009 22:45,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1400,S GRAND BLVD,895226.1,1015481
2009,08/19/2009 04:05,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1818,SIDNEY ST,901769.4,1008566
2009,08/21/2009 01:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4243,HARRIS AVE,898377.6,1034347
2009,08/22/2009 09:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4603,MCMILLAN AVE,890479.4,1027077
2009,08/25/2009 20:30,82000,ARSON-2ND DEGREE/SUCCESS,3959,N 11TH ST,905822.1,1031218
2009,08/25/2009 23:38,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4444,RED BUD AVE,898784.8,1034996
2009,08/26/2009 00:35,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1928,S BROADWAY,905708.8,1010240
2009,08/26/2009 02:55,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3153,MICHIGAN AVE,895968.5,1007469
2009,08/27/2009 01:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5941,HARNEY AVE,890938.4,1046007
2009,08/31/2009 12:26,81000,ARSON-1ST DEGREE/SUCCESS,4523,PAGE BLVD,891557.1,1027918
2009,09/02/2009 17:00,82000,ARSON-2ND DEGREE/SUCCESS,3636,HOLT AVE,889434.4,1004287
2009,09/02/2009 21:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4407,PENNSYLVANIA AVE,895245.1,998731.8
2009,09/03/2009 02:40,83000,ARSON-KNOWINGLY BURNING/SUCCESS,2134,VICTOR ST,900323.9,1009269
2009,09/06/2009 05:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4700,EICHELBERGER ST,884176.8,1000018
2009,09/07/2009 03:05,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3916,N GRAND BLVD,901576.3,1030370
2009,09/07/2009 05:43,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1910,LAFLIN ST,899917.7,1025439
